id,machine,date,doy,spp,plot,subplot,gm.trt,anet,ci,ci.ca,gsw,iwue,vcmax,vcmax25,jmax,jmax25,rd,rd25,TPU,leaf_length_cm,stem_length_cm,total_leaf_area_cm2,Tleaf,tavg10,vp10,atmpres10,vpd10,init_leaf_length_cm,init_stem_length_cm,init_leaf_area
5479,albert,4/13/24,104,Tri,3,21,weeded,10.4071,269.6651108,0.6421,0.1384,75.1689,61.868,70.8623,114.2305,126.8287,5.4447,6.3901,NA,6.9,NA,70.05965585,22.8498,10.6016,0.9822,97.5974,0.3699,6.9,NA,70.05965585
5479,ozzie,4/28/24,119,Tri,3,21,weeded,10.9715,250.5969239,0.5968,0.1219,90.0177,77.6472,67.8041,104.6065,93.03,1.0025,0.7435,NA,9.7,NA,148.2169306,29.4477,11.4021,0.9247,98.4151,0.5293,6.9,NA,70.05965585
5479,albert,5/30/24,151,Tri,3,21,weeded,4.4245,353.7191975,0.8423,0.144,30.7173,21.6564,23.028,46.3637,48.3746,1.9454,2.0559,NA,10.6,NA,180.1660278,24.2423,18.5012,1.7574,97.8029,0.4305,6.9,NA,70.05965585
5488,albert,4/28/24,119,Tri,3,1,weeded,13.0493,293.4029835,0.6983,0.2142,60.9163,136.8713,127.0488,185.6022,171.6502,6.2558,3.9569,NA,16.5,NA,476.9410212,32.128,11.4021,0.9247,98.4151,0.5293,16.5,NA,476.9410212
5495,albert,4/28/24,119,Tri,3,3,weeded,6.075,233.2223285,0.5554,0.0582,104.3438,135.4214,139.5856,131.4826,132.4927,7.4762,4.2927,NA,8.6,NA,113.7356444,33.905,11.4021,0.9247,98.4151,0.5293,8.6,NA,113.7356444
5495,stan,5/16/24,137,Tri,3,3,weeded,3.0626,360.3783108,0.8584,0.1106,27.683,10.4157,9.4342,26.8164,24.9764,-0.3371,-0.3025,NA,9.6,NA,144.8760887,26.536,15.0058,1.4508,97.435,0.3238,8.6,NA,113.7356444
5495,stan,5/30/24,151,Tri,3,3,weeded,2.3173,355.0531767,0.8456,0.0753,30.7712,8.9932,11.4401,23.3836,27.6292,0.6898,0.8532,NA,9.8,NA,151.5993595,22.174,18.5012,1.7574,97.8029,0.4305,8.6,NA,113.7356444
5500,albert,4/28/24,119,Tri,3,5,ambient,11.5833,309.6774842,0.7375,0.2242,51.6717,127.1752,128.5692,156.0388,154.6541,5.9471,3.4647,NA,10.9,NA,191.5747623,33.6299,11.4021,0.9247,98.4151,0.5293,10.9,NA,191.5747623
5504,albert,5/2/24,123,Mai,6,36,ambient,8.0033,213.4018786,0.5082,0.0699,114.487,78.9345,61.1969,115.4132,96.5508,0.8712,0.5716,NA,9.9,20.8,128.4994699,31.4882,15.2879,1.2021,98.3192,0.6662,9.9,20.8,128.4994699
5504,ozzie,5/20/24,141,Mai,6,36,ambient,7.91,247.9928045,0.5908,0.0844,93.7132,56.1887,45.8725,80.0189,69.3608,1.2704,1.0093,4.686,10.2,21.8,138.5257116,28.3636,16.0542,1.5486,97.69,0.3561,9.9,20.8,128.4994699
5504,ozzie,5/31/24,152,Mai,6,36,ambient,3.7116,216.6103628,0.5158,0.0314,118.1272,24.413,22.2867,31.5443,29.6149,0.0263,0.0241,2.0425,10.2,21.6,136.49791,26.2315,17.7296,1.6713,97.9046,0.4233,9.9,20.8,128.4994699
5504,ozzie,6/13/24,165,Mai,6,36,ambient,5.6898,246.1671688,0.5863,0.0589,96.6579,45.208,33.443,60.1913,49.0943,0.6397,0.4569,3.7297,10,22.6,146.7484432,30.0584,17.9233,1.627,97.6045,0.4905,9.9,20.8,128.4994699
5506,stan,5/2/24,123,Mai,6,21,weeded,8.6919,243.9724864,0.5814,0.0921,94.3421,134.2614,106.9524,143.7146,123.6858,5.7818,3.4531,8.7491,13.8,34.5,288.7423935,33.1667,15.2879,1.2021,98.3192,0.6662,13.8,34.5,288.7423935
5506,albert,5/24/24,145,Mai,6,21,weeded,5.319,286.6017934,0.6826,0.0732,72.6785,67.2759,46.7264,88.1306,69.3883,5.0488,3.4042,5.658,13.5,32.8,266.3165462,31.0193,19.37,1.8042,97.7634,0.4973,13.8,34.5,288.7423935
5506,albert,6/7/24,159,Mai,6,21,weeded,6.2448,299.008008,0.7122,0.1094,57.0791,33.7399,29.3282,57.038,51.7364,1.1863,1.0303,3.9452,12.8,33.1,270.2245424,27.0175,17.0733,1.6318,97.9815,0.3827,13.8,34.5,288.7423935
5506,albert,6/22/24,174,Mai,6,21,weeded,6.0874,321.9372712,0.7658,0.127,47.9447,72.3875,43.4214,87.1493,64.9749,3.0559,1.6826,5.8348,13.6,35.5,302.2493426,34.7175,22.0925,2.1958,98.509,0.5641,13.8,34.5,288.7423935
5506,stan,8/23/24,236,Mai,6,21,weeded,4.29,227.6480726,0.5422,0.0392,109.3201,41.7021,30.9304,53.0148,43.3285,1.449,1.0486,NA,12.8,33.1,270.2245424,29.8448,18.2083,1.721,98.3178,0.4405,13.8,34.5,288.7423935
5567,stan,5/7/24,128,Mai,6,22,ambient,10.6831,286.7164194,0.6843,0.1601,66.7116,94.5256,89.556,139.1986,134.097,4.277,4.0668,8.6228,18.8,53.8,587.8298572,25.7065,18.0833,1.5857,98.0298,0.5623,18.8,53.8,587.8298572
5567,ozzie,5/20/24,141,Mai,6,22,ambient,7.705,231.0482129,0.5505,0.0751,102.6461,85.618,65.2727,84.8156,70.9503,-2.348,-1.4301,4.5104,19.2,57.5,653.8355822,32.8069,16.0542,1.5486,97.69,0.3561,18.8,53.8,587.8298572
5567,ozzie,5/31/24,152,Mai,6,22,ambient,7.8732,222.4514646,0.5297,0.0715,110.1243,83.4913,69.139,112.6449,98.9118,5.3022,4.3874,6.0059,19.1,57.9,661.1282302,27.7413,17.7296,1.6713,97.9046,0.4233,18.8,53.8,587.8298572
5567,stan,6/22/24,174,Mai,6,22,ambient,6.3607,303.3164024,0.7225,0.1045,60.8476,43.1741,31.9561,65.1533,53.3611,1.7702,1.356,3.8421,19.1,58.5,672.1239728,28.9331,22.0925,2.1958,98.509,0.5641,18.8,53.8,587.8298572
5567,stan,7/5/24,187,Mai,6,22,ambient,5.6695,290.349773,0.6916,0.0811,69.8741,48.7603,33.804,67.712,53.2522,2.5673,1.8323,4.0498,19,57.3,650.2006438,30.0703,21.8292,2.1273,98.1035,0.56,18.8,53.8,587.8298572
5567,stan,7/18/24,200,Mai,6,22,ambient,3.9425,284.4976913,0.6773,0.0523,75.4429,21.4347,17.5255,37.6954,32.9425,0.3742,0.3166,2.6088,19.2,53.8,587.8298572,27.4047,23.9975,2.2125,98.0418,0.8522,18.8,53.8,587.8298572
5567,stan,8/22/24,235,Mai,6,22,ambient,4.2379,316.8554526,0.7545,0.0776,54.5863,24.1397,21.621,43.616,40.4287,1.5896,1.4328,NA,19.2,53.8,587.8298572,26.4739,18.3154,1.7408,98.262,0.4312,18.8,53.8,587.8298572
5569,stan,5/7/24,128,Mai,6,11,ambient,11.2911,276.4686655,0.6599,0.1557,72.514,91.235,69.4773,139.2743,115.7224,3.6897,2.7667,8.6737,13.7,25.6,179.1364422,29.2712,18.0833,1.5857,98.0298,0.5623,13.7,25.6,179.1364422
5569,stan,5/24/24,145,Mai,6,11,ambient,8.9324,260.0272059,0.6179,0.1084,82.4202,99.5884,68.1692,125.3701,98.0052,4.4635,2.9227,6.7705,13.4,27.3,198.5455855,31.5213,19.37,1.8042,97.7634,0.4973,13.7,25.6,179.1364422
5569,stan,6/7/24,159,Mai,6,11,ambient,5.9013,216.8573298,0.5164,0.0515,114.6371,32.6794,29.5997,44.0858,41.1468,-5.2166,-4.7323,NA,16.9,49.9,521.1477571,26.3805,17.0733,1.6318,97.9815,0.3827,13.7,25.6,179.1364422
5569,stan,6/22/24,174,Mai,6,11,ambient,8.1029,280.7918128,0.6689,0.1111,72.9594,109.93,66.4555,123.5795,91.2396,4.9994,2.904,6.848,17.7,48.9,504.5383407,33.6855,22.0925,2.1958,98.509,0.5641,13.7,25.6,179.1364422
5569,stan,7/5/24,187,Mai,6,11,ambient,7.2339,278.4151721,0.663,0.0951,76.0285,81.7435,54.2499,107.5105,82.4441,4.8297,3.2737,5.8883,17.5,49.9,521.1477571,30.9296,21.8292,2.1273,98.1035,0.56,13.7,25.6,179.1364422
5569,stan,7/18/24,200,Mai,6,11,ambient,5.9926,269.8698202,0.6425,0.0725,82.7078,49.5176,39.8411,75.5353,65.3185,3.1775,2.6523,4.2117,17.5,51.2,543.0401462,27.6095,23.9975,2.2125,98.0418,0.8522,13.7,25.6,179.1364422
5579,stan,5/2/24,123,Mai,6,25,weeded,8.7153,261.8938993,0.6238,0.1025,85.0353,64.2604,55.7738,109.0724,98.5624,3.4251,2.924,7.6215,20.6,67.2,839.0557866,27.273,15.2879,1.2021,98.3192,0.6662,20.6,67.2,839.0557866
5579,albert,5/20/24,141,Mai,6,25,weeded,9.1633,291.8846967,0.6961,0.1409,65.0266,77.8498,59.4195,112.8868,93.5379,3.3149,2.3077,7.3169,19.6,60.2,703.6462638,30.4817,16.0542,1.5486,97.69,0.3561,20.6,67.2,839.0557866
5579,albert,5/31/24,152,Mai,6,25,weeded,9.4404,287.7748003,0.6852,0.1482,63.7051,45.7901,48.174,82.1741,85.1234,1.9643,2.0581,5.142,19.8,67.5,845.0570641,24.3592,17.7296,1.6713,97.9046,0.4233,20.6,67.2,839.0557866
5579,stan,6/13/24,165,Mai,6,25,weeded,7.1797,309.0617253,0.7359,0.1287,55.7864,97.1214,68.6501,115.3476,92.7322,6.4121,3.851,6.6244,16.5,60.5,709.2651145,33.0635,17.9233,1.627,97.6045,0.4905,20.6,67.2,839.0557866
5579,albert,6/28/24,180,Mai,6,25,weeded,5.918,302.2869804,0.7205,0.0958,61.7596,47.1604,33.4122,66.0485,52.641,2.7539,2.0328,4.0131,14.9,41.1,382.0734984,29.5229,22.7233,2.2874,98.159,0.5439,20.6,67.2,839.0557866
5579,albert,7/12/24,194,Mai,6,25,weeded,4.9706,216.0064321,0.5144,0.0427,116.5393,132.6676,88.2792,135.0954,103.6593,9.418,6.5923,6.5311,20.1,65.4,803.3862552,30.3909,23.5846,2.2676,98.0167,0.7094,20.6,67.2,839.0557866
5596,albert,5/7/24,128,Mai,6,8,weeded,11.5269,275.6396115,0.6571,0.1573,73.2792,95.3645,72.6728,141.0224,117.2277,4.5039,3.3805,9.0487,20.8,68,855.09479,29.2558,18.0833,1.5857,98.0298,0.5623,20.8,68,855.09479
5596,albert,5/24/24,145,Mai,6,8,weeded,6.1236,275.5844045,0.6563,0.0785,77.9714,89.0238,59.7593,104.299,81.0645,5.3503,3.3032,5.8383,9.9,16.1,85.29457345,32.5606,19.37,1.8042,97.7634,0.4973,20.8,68,855.09479
5596,albert,6/7/24,159,Mai,6,8,weeded,6.4678,267.6834737,0.6376,0.0842,76.8359,39.8735,34.5546,55.3589,50.108,1.2781,1.1064,3.232,9.3,18.4,105.6108448,27.0666,17.0733,1.6318,97.9815,0.3827,20.8,68,855.09479
5596,ozzie,6/22/24,174,Mai,6,8,weeded,5.68,271.3790547,0.6462,0.0722,78.7164,78.6682,47.5145,76.1801,58.0734,2.0813,1.0925,4.3269,10,23.2,153.0314791,35.6783,22.0925,2.1958,98.509,0.5641,20.8,68,855.09479
5596,stan,7/6/24,188,Mai,6,8,weeded,6.611,311.4565568,0.742,0.1193,55.4313,40.461,31.1908,63.7863,53.618,1.5732,1.252,3.8303,20.9,69.6,887.513123,28.3372,22.0012,2.1391,98.1345,0.5763,20.8,68,855.09479
5596,albert,7/18/24,200,Mai,6,8,weeded,3.7704,298.777989,0.7115,0.0575,65.5595,48.8192,33.3118,64.5241,50.2526,4.7282,3.4079,3.6704,9.9,15.2,77.7946517,29.9092,23.9975,2.2125,98.0418,0.8522,20.8,68,855.09479
5596,stan,8/23/24,236,Mai,6,8,weeded,6.3636,269.2504916,0.6412,0.0779,81.6967,53.4744,40.743,77.807,64.6846,2.2513,1.6936,4.6733,9.9,15.2,77.7946517,29.2191,18.2083,1.721,98.3178,0.4405,20.8,68,855.09479
5600,ozzie,5/1/24,122,Mai,6,32,weeded,13.9884,242.2821427,0.5777,0.152,92.0478,116.1938,98.3633,170.135,150.4052,3.9367,3.1669,10.5629,21.6,73.2,962.0944951,28.171,14.0067,1.1273,98.3532,0.6098,21.6,73.2,962.0944951
5600,albert,5/20/24,141,Mai,6,32,weeded,7.7676,297.6974761,0.7098,0.1247,62.3031,97.3615,75.4371,115.8771,98.6277,4.5268,2.655,7.1928,20.9,63.4,764.4389594,33.504,16.0542,1.5486,97.69,0.3561,21.6,73.2,962.0944951
5600,albert,5/31/24,152,Mai,6,32,weeded,6.3324,239.3654772,0.5698,0.0661,95.8097,57.7048,51.3664,86.4052,79.7208,4.3997,3.932,5.5441,21.1,79.2,1091.340546,26.5978,17.7296,1.6713,97.9046,0.4233,21.6,73.2,962.0944951
5600,ozzie,6/13/24,165,Mai,6,32,weeded,5.5598,199.450455,0.475,0.0447,124.4672,97.6189,69.5261,86.6285,70.4767,2.0037,1.1627,4.6741,20.1,67.5,845.0570641,33.7045,17.9233,1.627,97.6045,0.4905,21.6,73.2,962.0944951
5600,albert,6/28/24,180,Mai,6,32,weeded,4.959,311.2481927,0.7419,0.088,56.3829,58.4262,35.335,73.0085,53.4533,3.5413,2.1529,4.6474,20.3,73.5,968.4110639,32.8408,22.7233,2.2874,98.159,0.5439,21.6,73.2,962.0944951
5600,stan,7/12/24,194,Mai,6,32,weeded,5.776,240.9126012,0.5739,0.0572,100.8936,86.8268,58.0653,110.921,85.3615,5.5849,3.9291,6.2472,21.2,75.4,1008.774634,30.307,23.5846,2.2676,98.0167,0.7094,21.6,73.2,962.0944951
5600,albert,8/22/24,235,Mai,6,32,weeded,4.615,298.4337181,0.7106,0.0713,64.7479,32.5897,34.1892,57.7534,59.7003,3.5969,3.7564,3.5835,21.2,75.4,1008.774634,24.4034,18.3154,1.7408,98.262,0.4312,21.6,73.2,962.0944951
5607,albert,5/7/24,128,Mai,6,9,weeded,9.2787,277.5737818,0.6617,0.1285,72.1866,86.9936,64.1364,120.8273,98.3697,4.5739,3.2653,7.8667,14.1,37.9,335.6006057,30.0656,18.0833,1.5857,98.0298,0.5623,14.1,37.9,335.6006057
5607,ozzie,5/24/24,145,Mai,6,9,weeded,6.7954,248.7658016,0.5922,0.0725,93.7172,69.3708,48.733,85.2468,67.534,2.3193,1.5949,5.0024,14.4,37.3,327.1403627,30.6863,19.37,1.8042,97.7634,0.4973,14.1,37.9,335.6006057
5607,ozzie,6/7/24,159,Mai,6,9,weeded,6.1729,282.0779419,0.6717,0.0829,74.4858,28.0539,25.7031,43.3522,40.7861,-0.0683,-0.0627,2.7416,14.2,37,322.9406823,26.2109,17.0733,1.6318,97.9815,0.3827,14.1,37.9,335.6006057
5607,ozzie,6/22/24,174,Mai,6,9,weeded,5.7116,288.5837588,0.6871,0.084,67.9836,63.8359,38.3994,66.2855,50.0541,1.2155,0.6489,3.9113,14.5,35.3,299.5294497,35.3342,22.0925,2.1958,98.509,0.5641,14.1,37.9,335.6006057
5607,albert,7/6/24,188,Mai,6,9,weeded,5.371,293.969445,0.7349,0.1001,53.6328,67.3393,41.8401,81.0193,60.172,3.7979,2.3445,4.887,13.6,35.4,300.8882436,32.5633,22.0012,2.1391,98.1345,0.5763,14.1,37.9,335.6006057
5607,stan,7/18/24,200,Mai,6,9,weeded,5.951,248.030544,0.5904,0.062,96.032,59.3486,40.3525,76.3226,59.3134,2.2412,1.6099,5.2283,14.4,37.6,331.3603589,29.9647,23.9975,2.2125,98.0418,0.8522,14.1,37.9,335.6006057
5607,stan,8/23/24,236,Mai,6,9,weeded,6.0806,326.7615686,0.7781,0.1292,47.0668,28.1383,26.3258,50.7044,48.4264,0.9839,0.9246,NA,14.4,37.6,331.3603589,25.8729,18.2083,1.721,98.3178,0.4405,14.1,37.9,335.6006057
5619,albert,4/15/24,106,Tri,6,5,ambient,12.5011,299.6136874,0.7153,0.2203,56.7389,74.2649,68.1857,147.8868,138.5347,4.2021,3.7604,NA,9.3,NA,135.1022204,26.578,12.5229,1.0926,97.5092,0.448,9.3,NA,135.1022204
5619,albert,5/1/24,122,Tri,6,5,ambient,7.4262,278.2249751,0.6632,0.0986,75.292,70.8259,57.2746,102.773,87.7578,3.0133,2.0508,NA,13.2,NA,291.9191923,30.8616,14.0067,1.1273,98.3532,0.6098,9.3,NA,135.1022204
5619,stan,5/20/24,141,Tri,6,5,ambient,6.74,297.7203544,0.7099,0.1056,63.8556,60.9501,46.1012,83.2258,68.9567,1.746,1.101,NA,13.5,NA,306.7144879,32.182,16.0542,1.5486,97.69,0.3561,9.3,NA,135.1022204
5619,stan,5/31/24,152,Tri,6,5,ambient,4.957,299.0065819,0.7122,0.0823,60.2058,34.0149,32.2322,74.907,72.1626,4.4403,4.2203,NA,13.9,NA,327.0638619,25.7124,17.7296,1.6713,97.9046,0.4233,9.3,NA,135.1022204
5626,albert,4/15/24,106,Tri,6,6,ambient,13.5549,259.6966663,0.6199,0.1739,77.9429,119.3688,101.1525,210.8807,184.7633,5.21,3.8538,NA,10,NA,158.4893192,29.4896,12.5229,1.0926,97.5092,0.448,10,NA,158.4893192
5626,albert,5/1/24,122,Tri,6,6,ambient,7.1507,245.4357013,0.5851,0.0745,95.962,87.7347,71.4696,109.7548,94.3294,3.5672,2.3181,NA,15.9,NA,439.6161854,31.654,14.0067,1.1273,98.3532,0.6098,10,NA,158.4893192
5626,stan,5/24/24,145,Tri,6,6,ambient,6.1892,284.7887025,0.6768,0.0881,70.2891,58.6117,41.9004,79.6869,63.7689,3.4962,2.4703,NA,16.2,NA,458.0712469,30.2359,19.37,1.8042,97.7634,0.4973,10,NA,158.4893192
5626,stan,6/7/24,159,Tri,6,6,ambient,5.4099,320.6881661,0.7639,0.107,50.566,35.9198,35.0723,65.5815,64.4978,3.8255,3.7392,NA,16.5,NA,476.9410212,25.318,17.0733,1.6318,97.9815,0.3827,10,NA,158.4893192
5641,albert,5/1/24,122,Tri,6,4,ambient,8.1729,263.4469988,0.628,0.097,84.2276,75.4034,60.9608,107.2982,91.5925,2.9449,2.0328,NA,13.7,NA,316.8000546,30.6234,14.0067,1.1273,98.3532,0.6098,13.7,NA,316.8000546
5641,stan,5/20/24,141,Tri,6,4,ambient,6.2623,280.3339897,0.6687,0.0849,73.7449,74.8065,56.4775,95.8021,79.1059,3.7629,2.4302,NA,14.4,NA,353.5065643,31.7619,16.0542,1.5486,97.69,0.3561,13.7,NA,316.8000546
5641,stan,5/31/24,152,Tri,6,4,ambient,4.9273,299.5460528,0.7135,0.0814,60.5218,28.5257,28.9354,68.0473,68.7243,4.2886,4.3457,NA,15.5,NA,415.6518674,24.8173,17.7296,1.6713,97.9046,0.4233,13.7,NA,316.8000546
5641,albert,4/20/24,111,Tri,6,4,ambient,11.8756,282.6521247,0.6729,0.172,69.0294,58.2427,69.6031,123.7881,140.7145,4.1903,5.0037,NA,9.9,NA,155.0234608,22.6256,14.0633,1.1123,97.626,0.5775,9.9,NA,155.0234608
5657,ozzie,4/29/24,120,Mai,5,23,ambient,10.1095,201.3698511,0.4795,0.0838,120.6089,149.8261,137.4257,148.6716,137.3621,3.1495,1.9378,9.0059,16.5,54,591.3301403,32.6225,12.0854,0.9609,98.4359,0.5842,16.5,54,591.3301403
5657,ozzie,5/28/24,149,Mai,5,23,ambient,6.9705,294.0698176,0.7001,0.1055,66.0834,35.4524,32.4639,61.7599,58.1525,1.0465,0.9668,3.9644,17.3,56.9,642.9535909,26.1176,19.6183,1.8392,97.7495,0.498,16.5,54,591.3301403
5657,ozzie,6/8/24,160,Mai,5,23,ambient,6.2441,282.7239076,0.6731,0.0852,73.2577,36.9977,31.386,60.6308,54.101,1.2412,1.0521,3.9111,17.2,53.2,577.3758461,27.3784,17.4071,1.6229,97.9415,0.4355,16.5,54,591.3301403
5657,ozzie,6/21/24,173,Mai,5,23,ambient,6.2157,294.4892429,0.7013,0.0961,64.7116,45.743,29.719,60.4111,45.8617,0.6214,0.4015,3.7921,17,57.2,648.3860255,31.7525,21.2275,2.0712,98.5082,0.5591,16.5,54,591.3301403
5657,stan,7/3/24,185,Mai,5,23,ambient,6.3157,304.060098,0.7248,0.109,57.943,57.6303,37.5972,82.8177,63.0186,2.1809,1.4112,5.5519,16.5,55.8,623.1817383,31.7274,21.0854,1.9594,98.1286,0.6138,16.5,54,591.3301403
5657,stan,7/19/24,201,Mai,5,23,ambient,5.092,273.5039558,0.6523,0.063,80.8235,34.4411,29.4642,63.7426,57.3945,1.7564,1.5423,NA,17,55.5,617.8296877,26.8552,23.5383,2.1273,98.101,0.8655,16.5,54,591.3301403
5657,stan,8/24/24,237,Mai,5,23,ambient,6.2035,324.9150501,0.7738,0.1311,47.3104,32.91,30.0229,67.0864,62.9674,1.6948,1.5543,NA,17,55.5,617.8296877,26.2227,18.1442,1.7069,98.3496,0.4503,16.5,54,591.3301403
5664,albert,5/7/24,128,Mai,6,9,weeded,11.0263,263.5496194,0.6283,0.1355,81.3957,108.2062,80.1706,143.3538,117.0629,5.7688,4.1522,9.2592,16.6,49,506.1901944,29.932,18.0833,1.5857,98.0298,0.5623,16.6,49,506.1901944
5664,ozzie,5/24/24,145,Mai,6,9,weeded,8.7357,231.5705093,0.5513,0.0847,103.1809,87.9831,61.2208,104.6519,82.4761,2.2537,1.5246,5.5661,16.7,49.5,514.4797888,30.9628,19.37,1.8042,97.7634,0.4973,16.6,49,506.1901944
5664,ozzie,6/7/24,159,Mai,6,9,weeded,8.2932,301.7722201,0.7179,0.1376,60.2525,34.1625,31.0152,59.6946,55.8053,-0.0403,-0.0367,3.6635,16.6,63.4,764.4389594,26.3458,17.0733,1.6318,97.9815,0.3827,16.6,49,506.1901944
5664,ozzie,6/22/24,174,Mai,6,9,weeded,7.0491,261.5441984,0.6228,0.0838,84.107,87.4679,52.4818,87.5873,65.5292,1.6425,0.8954,5.0415,16.5,49.9,521.1477571,34.9139,22.0925,2.1958,98.509,0.5641,16.6,49,506.1901944
5664,albert,7/6/24,188,Mai,6,9,weeded,4.7719,274.3328175,0.6858,0.0718,66.4932,88.0165,53.8834,95.4519,70.6093,5.3211,3.1808,5.2809,16.1,47.9,488.1314855,33.1497,22.0012,2.1391,98.1345,0.5763,16.6,49,506.1901944
5664,stan,7/18/24,200,Mai,6,9,weeded,4.8702,215.8972175,0.5138,0.0412,118.1706,39.1128,28.3654,59.5392,48.1546,0.1614,0.1231,NA,16.3,52,556.6796555,29.0059,23.9975,2.2125,98.0418,0.8522,16.6,49,506.1901944
5664,stan,8/23/24,236,Mai,6,9,weeded,5.6943,327.4163717,0.7796,0.1208,47.1218,27.1522,26.5196,50.631,49.8125,1.3622,1.3329,NA,16.3,52,556.6796555,25.3028,18.2083,1.721,98.3178,0.4405,16.6,49,506.1901944
5714,albert,5/7/24,128,Tri,6,8,weeded,10.1779,278.0105623,0.6628,0.1395,72.9451,81.8047,61.7195,132.5564,109.4857,3.5456,2.6238,NA,16.7,NA,489.7520207,29.4822,18.0833,1.5857,98.0298,0.5623,16.7,NA,489.7520207
5714,albert,5/24/24,145,Tri,6,8,weeded,4.6212,321.1202425,0.7647,0.0909,50.8392,66.7844,45.0049,91.254,70.9472,5.3963,3.3852,NA,17.1,NA,515.9307854,32.275,19.37,1.8042,97.7634,0.4973,16.7,NA,489.7520207
5714,albert,6/7/24,159,Tri,6,8,weeded,4.8835,279.8477485,0.6666,0.0695,70.2831,30.9369,26.5736,56.1364,50.5011,1.4457,1.2392,NA,15.6,NA,421.5742891,27.2117,17.0733,1.6318,97.9815,0.3827,16.7,NA,489.7520207
5722,albert,4/20/24,111,Tri,6,6,ambient,11.368,278.7888647,0.6639,0.1565,72.6174,47.9794,53.7846,97.5713,105.9522,2.0502,2.3025,NA,13.2,NA,291.9191923,23.4281,14.0633,1.1123,97.626,0.5775,13.2,NA,291.9191923
5722,stan,5/14/24,135,Tri,6,6,ambient,5.9326,302.4220851,0.7202,0.0958,61.9364,27.3209,26.9977,57.7253,57.233,0.8848,0.8738,NA,12.5,NA,258.9417201,25.1737,14.6346,1.4631,97.5742,0.265,13.2,NA,291.9191923
5722,stan,5/24/24,145,Tri,6,6,ambient,5.9917,295.4455562,0.7021,0.0928,64.5745,49.9528,37.3541,80.9303,66.5858,2.7494,2.062,NA,16.9,NA,502.7484614,29.2688,19.37,1.8042,97.7634,0.4973,13.2,NA,291.9191923
5722,stan,6/7/24,159,Tri,6,6,ambient,5.6699,333.4625349,0.7949,0.1347,42.1038,23.0961,23.1768,44.0872,44.1947,0.7102,0.7126,NA,17.6,NA,549.7026988,24.9542,17.0733,1.6318,97.9815,0.3827,13.2,NA,291.9191923
5742,albert,4/15/24,106,Tri,6,3,weeded,16.5233,278.1155582,0.664,0.2486,66.4636,124.8894,107.2842,201.5496,178.855,5.782,4.5445,13.5125,9.5,NA,141.5767477,28.5306,12.5229,1.0926,97.5092,0.448,9.5,NA,141.5767477
5742,albert,5/1/24,122,Tri,6,3,weeded,10.3269,272.6221949,0.6498,0.1353,76.3258,86.526,70.0992,131.3049,112.2502,3.2288,2.293,NA,15.3,NA,403.9439871,30.152,14.0067,1.1273,98.3532,0.6098,9.5,NA,141.5767477
5742,stan,5/20/24,141,Tri,6,3,weeded,7.693,274.4888565,0.6547,0.0992,77.517,84.0964,63.5166,111.9651,92.3568,4.1737,2.7443,NA,15.2,NA,398.15841,31.4495,16.0542,1.5486,97.69,0.3561,9.5,NA,141.5767477
5742,stan,5/31/24,152,Tri,6,3,weeded,5.9828,284.42902,0.6774,0.0869,68.8853,45.7155,44.6064,97.6145,95.9651,6.6859,6.5341,NA,15.7,NA,427.5424438,25.3203,17.7296,1.6713,97.9046,0.4233,9.5,NA,141.5767477
5742,stan,6/13/24,165,Tri,6,3,weeded,6.8739,295.5755172,0.704,0.1051,65.4027,48.1761,36.1702,75.7935,62.3912,1.5996,1.1704,NA,15.4,NA,409.7751197,29.6654,17.9233,1.627,97.6045,0.4905,9.5,NA,141.5767477
5783,albert,4/20/24,111,Tri,6,20,weeded,16.064,265.5091984,0.6338,0.214,75.0697,77.3232,95.7268,164.6795,191.9681,4.6261,5.7105,NA,10.6,NA,180.1660278,22.199,14.0633,1.1123,97.626,0.5775,10.6,NA,180.1660278
5783,stan,5/2/24,123,Tri,6,20,weeded,10.1264,257.1535957,0.6128,0.1171,86.4926,132.5583,104.176,170.8914,145.1189,5.8415,3.5921,NA,17.1,NA,515.9307854,32.6329,15.2879,1.2021,98.3192,0.6662,10.6,NA,180.1660278
5797,albert,4/28/24,119,Tri,3,6,ambient,9.5847,296.5510657,0.7061,0.1558,61.5082,132.4481,134.3177,140.5314,139.6531,6.1458,3.5718,9.4277,13.6,NA,311.7350237,33.6752,11.4021,0.9247,98.4151,0.5293,13.6,NA,311.7350237
5797,stan,5/16/24,137,Tri,3,6,ambient,6.7757,321.7196152,0.7663,0.1389,48.7638,32.6305,28.6825,65.1313,59.3631,0.7705,0.6666,NA,14.6,NA,364.3982501,27.0762,15.0058,1.4508,97.435,0.3238,13.6,NA,311.7350237
5852,albert,5/7/24,128,Tri,6,9,weeded,10.6952,296.9227715,0.7079,0.1771,60.4061,77.648,58.8672,141.2237,117.0056,3.5756,2.6644,NA,16.1,NA,451.8735565,29.3712,18.0833,1.5857,98.0298,0.5623,16.1,NA,451.8735565
5852,ozzie,5/24/24,145,Tri,6,9,weeded,7.608,264.6270024,0.63,0.0913,83.3522,57.4018,41.5983,80.9438,65.3072,1.272,0.9162,NA,17.3,NA,529.2994307,29.9199,19.37,1.8042,97.7634,0.4973,16.1,NA,451.8735565
